Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.349000	0.109168	1000	0.349000	0.349000	0.310453	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310455	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310454	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310455	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310453	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310454	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310454	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310458	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310455	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310459	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310456	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310453	
1000	0.291000	0.109168	1000	0.291000	0.291000	0.310449	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310453	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310456	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310450	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310452	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310450	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310456	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310458	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310460	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310465	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310467	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310466	
1000	0.281000	0.109168	1000	0.281000	0.281000	0.310459	
1000	0.280000	0.109168	1000	0.280000	0.280000	0.310451	
1000	0.350000	0.109168	1000	0.350000	0.350000	0.310461	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310459	
1000	0.283000	0.109168	1000	0.283000	0.283000	0.310452	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310455	
1000	0.343000	0.109168	1000	0.343000	0.343000	0.310463	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310466	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310468	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310468	
1000	0.284000	0.109168	1000	0.284000	0.284000	0.310462	
1000	0.272000	0.109168	1000	0.272000	0.272000	0.310452	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310451	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310451	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310451	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310452	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310449	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310444	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310445	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310445	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310446	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310450	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310452	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310452	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310449	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310453	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310451	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310448	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310449	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310446	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310443	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310442	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310443	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310447	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310450	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310449	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310448	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310450	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310455	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310452	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310451	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310450	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310450	
1000	0.339000	0.109168	1000	0.339000	0.339000	0.310457	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310460	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310461	
1000	0.336000	0.109168	1000	0.336000	0.336000	0.310467	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310463	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310465	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310460	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310460	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310458	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310461	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310466	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310467	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310465	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310470	
1000	0.336000	0.109168	1000	0.336000	0.336000	0.310476	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310472	
1000	0.349000	0.109168	1000	0.349000	0.349000	0.310482	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310477	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310476	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310475	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310470	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310471	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310469	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310473	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310476	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310477	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310474	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310469	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310472	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310467	
1000	0.338000	0.109168	1000	0.338000	0.338000	0.310474	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310469	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310464	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310461	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310462	
1000	0.283000	0.109168	1000	0.283000	0.283000	0.310456	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310459	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310462	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310466	
1000	0.286000	0.109168	1000	0.286000	0.286000	0.310461	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310457	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310460	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310464	
1000	0.334000	0.109168	1000	0.334000	0.334000	0.310469	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310474	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310479	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310481	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310479	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310475	
1000	0.352000	0.109168	1000	0.352000	0.352000	0.310485	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310488	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310490	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310488	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310486	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310480	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310479	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310474	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310478	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310480	
1000	0.337000	0.109168	1000	0.337000	0.337000	0.310486	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310487	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310489	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310487	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310488	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310486	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310489	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310490	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310489	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310486	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310486	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310486	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310485	
1000	0.281000	0.109168	1000	0.281000	0.281000	0.310478	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310478	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310474	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310470	
1000	0.284000	0.109168	1000	0.284000	0.284000	0.310463	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310461	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310464	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310466	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310463	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310463	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310462	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310465	
1000	0.349000	0.109168	1000	0.349000	0.349000	0.310474	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310473	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310471	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310475	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310472	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310470	
1000	0.291000	0.109168	1000	0.291000	0.291000	0.310465	
1000	0.340000	0.109168	1000	0.340000	0.340000	0.310472	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310468	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310469	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310472	
1000	0.262000	0.109168	1000	0.262000	0.262000	0.310460	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310458	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310462	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310461	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310458	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310457	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310458	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310462	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310462	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310463	
1000	0.336000	0.109168	1000	0.336000	0.336000	0.310469	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310465	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310467	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310467	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310471	
1000	0.334000	0.109168	1000	0.334000	0.334000	0.310476	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310477	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310475	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310476	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310478	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310481	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310483	
1000	0.273000	0.109168	1000	0.273000	0.273000	0.310474	
1000	0.345000	0.109168	1000	0.345000	0.345000	0.310483	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310481	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310479	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310481	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310479	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310478	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310482	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310480	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310476	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310476	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310473	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310477	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310477	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310475	
1000	0.343000	0.109168	1000	0.343000	0.343000	0.310482	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310484	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310487	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310485	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310489	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310491	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310492	
1000	0.335000	0.109168	1000	0.335000	0.335000	0.310498	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310493	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310487	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310491	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310494	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310497	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310495	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310498	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310498	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310496	
1000	0.348000	0.109168	1000	0.348000	0.348000	0.310505	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310504	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310507	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310507	
1000	0.281000	0.109168	1000	0.281000	0.281000	0.310500	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310502	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310499	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310494	
1000	0.285000	0.109168	1000	0.285000	0.285000	0.310488	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310486	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310487	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310486	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310488	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310485	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310484	
1000	0.336000	0.109168	1000	0.336000	0.336000	0.310489	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310487	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310492	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310490	
1000	0.285000	0.109168	1000	0.285000	0.285000	0.310484	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310482	
1000	0.286000	0.109168	1000	0.286000	0.286000	0.310477	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310481	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310482	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310477	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310475	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310477	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310472	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310474	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310479	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310484	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310480	
1000	0.291000	0.109168	1000	0.291000	0.291000	0.310475	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310480	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310478	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310483	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310482	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310485	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310486	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310489	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310488	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310484	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310482	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310484	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310487	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310484	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310488	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310489	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310487	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310486	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310482	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310480	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310481	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310481	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310479	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310474	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310479	
1000	0.353000	0.109168	1000	0.353000	0.353000	0.310488	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310489	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310494	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310494	
1000	0.336000	0.109168	1000	0.336000	0.336000	0.310500	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310505	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310505	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310502	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310500	
1000	0.274000	0.109168	1000	0.274000	0.274000	0.310492	
1000	0.348000	0.109168	1000	0.348000	0.348000	0.310500	
1000	0.344000	0.109168	1000	0.344000	0.344000	0.310508	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310509	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310508	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310507	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310508	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310508	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310509	
1000	0.339000	0.109168	1000	0.339000	0.339000	0.310516	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310516	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310519	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310523	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310521	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310524	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310524	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310521	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310526	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310521	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310524	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310523	
1000	0.340000	0.109168	1000	0.340000	0.340000	0.310530	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310533	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310538	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310537	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310534	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310534	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310534	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310535	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310532	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310530	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310534	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310532	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310532	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310529	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310532	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310532	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310532	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310527	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310525	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310530	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310528	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310524	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310520	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310521	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310518	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310517	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310512	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310509	
1000	0.348000	0.109168	1000	0.348000	0.348000	0.310517	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310517	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310517	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310518	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310517	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310521	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310520	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310515	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310516	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310517	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310517	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310518	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310517	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310516	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310512	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310512	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310512	
1000	0.341000	0.109168	1000	0.341000	0.341000	0.310519	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310515	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310520	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310520	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310521	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310521	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310524	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310524	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310522	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310522	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310522	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310519	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310519	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310514	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310509	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310510	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310510	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310508	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310511	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310514	
1000	0.282000	0.109168	1000	0.282000	0.282000	0.310508	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310509	
